Status,Family size,AMI,Race,Gender,Monthly Rent,Back Rent Claimed,zip,Council District
Application on Hold,5,30,Other,Female,1455,10053.85,90026,1
Tenant Application Received,1,50,Hispanic,Female,1800,18800,90037,9
Tenant Pending Final Submission of Documents,2,30,Black,Female,1500,3000,90044,8
Tenant Pending Final Submission of Documents,1,50,Other,Male,1260,2255,90744,15
Closed Ineligible,5,80,Hispanic,Female,2500,37800,90059, 
Application on Hold,1,30,Hispanic,Male,1500,6000,90032,14
Tenant Application Received,5,80,Other,Female,870,8474.67,90017,1
Tenant Pending Final Submission of Documents,5,30,Hispanic,Male,1350,5400,90044,8
Tenant Approved: Landlord Eligibility Under Review,1,30,Other,Male,2000,8300,90057,1
Tenant Pending Final Submission of Documents,2,30,Black,Male,900,5400,90003,9
Application on Hold,1,30,Asian,I prefer not to answer,2960,16280,91411,6
Tenant Eligibility Under Review,2,50,Black,Male,1936,11280,90003,9
Application on Hold,1,30,White,Female,1934,30944,90035,5
Tenant Pending Final Submission of Documents,3,30,Black,Female,1395,8370,90006,1
Tenant Approved: Tenant & Landlord Under Review,1,30,Black,Female,1040,6240,90016,10
Tenant Application Received,2,30,Black,Female,1585,41245,90019,10
Tenant Application Received,2,30,Black,Female,1700,15168,90043,8
Tenant Application Received,2,30,Other,Female,846,14212.84,90003,9
Closed Ineligible,2,30,Hispanic,Female,1300,1300,90007,1
Tenant Application Received,1,30,White,Female,1200,14400,91345,7
Tenant Pending Final Submission of Documents,2,30,Asian,I prefer not to answer,1400,8400,90029,13
Tenant Pending Final Submission of Documents,4,30,Other,Female,1489,3978,90044,15
Tenant Application Received,6,30,Other,Female,2690,48286.64,90032,14
Tenant Pending Final Submission of Documents,3,30,Hispanic,Female,5990,39130,91325,12
Tenant Application Received,1,30,White,Male,1700,18700,91335,3
Tenant Pending Initial Submission of Documents,1,30,White,Male,2350,18800,91352,6
Tenant Application Received,1,30,Hispanic,Female,2750,82500,91606,2
Application on Hold,1,30,Hispanic,Male,1650,9900,90034,5
Tenant Application Received,1,30,White,Male,1636.8,17230.85,90046,4
Tenant Approved: Landlord Eligibility Under Review,1,30,White,Male,1750,10500,90064,11
Closed Ineligible,6,30,Hispanic,Female,1415,8490,90022, 
Tenant Pending Final Submission of Documents,5,30,Hispanic,Male,1700,1700,90004,13
Tenant Application Received,1,30,White,Female,1250,13750,91402-1203,6
Application on Hold,1,30,Hispanic,Male,1900,4100,90019,10
Tenant Application Received,1,30,Black,Female,1500,18600,90045,11
Tenant Application Received,1,50,Other,Male,2200,17600,90037,8
Tenant Approved: Pending Payment to the Landlord,3,30,Other,Female,1582,2464,90044,15
Tenant Application Received,1,30,Other,Female,2150,38700,90293,11
Application on Hold,1,30,Hispanic,Female,987,9870,90011,9
Application on Hold,3,30,White,Male,4250,25500,91344,12
Landlord Application Submitted,, ,Other,,0,0,,
Tenant Application Received,3,30,Asian,Female,2061.14,30198,90039,4
Tenant Approved: Landlord Pending Final Submission of Documents,2,30,Hispanic,Female,1350,4050,90032,14
Tenant Approved: Tenant & Landlord Under Review,2,30,Black,Female,1252,5766.9,90008,10
Tenant Application Received,1,30,White,Female,1455.61,11486,91602,2
Tenant Approved: Landlord Eligibility Under Review,2,30,Black,Female,4000,6000,91303,3
Tenant Application Received,1,30,Black,Trans Female,1000,62765.28,91042,7
Application on Hold,2,30,Hispanic,Female,1252.5,1250,90038,13
Tenant Application Received,2,30,Asian,Female,3000,15000,91342,7
Tenant Pending Final Submission of Documents,1,30,Hispanic,Male,1300,11700,90011,9
Tenant Application Received,2,50,White,Female,3500,28000,91326,12
Tenant Pending Final Submission of Documents,1,30,White,Female,2000,12000,91607,2
Tenant Application Received,4,30,Other,Female,1455,18128.1,90003,9
Tenant Application Received,5,50,Hispanic,Male,3000,27000,90016,10
Tenant Application Received,6,30,Hispanic,Female,1560,8833.77,90037,9
Tenant Application Received,6,30,Black,Male,2500,63000,90047,8
Application on Hold,2,30,Asian,Female,2800,10800,90006,1
Tenant Approved: Landlord Eligibility Under Review,2,30,White,Female,2800,22400,91423,4
Application on Hold,2,30,White,Male,2250,13500,90032,14
Tenant Approved: Landlord Eligibility Under Review,4,30,Asian,Female,1086,3143,90005,10
Tenant Pending Final Submission of Documents,1,30,Hispanic,Female,1650,8250,90041,14
Tenant Approved: Landlord Final Notification to Respond,4,30,Other,Male,1489,1489,91343,7
Tenant Approved: Landlord Eligibility Under Review,1,30,Black,Male,1150,9200,90037,9
Tenant Eligibility Under Review,2,30,Black,Female,1600,14400,90043,8
Tenant Application Received,4,30,Black,Female,3200,59350,90043,8
Tenant Application Received,1,30,Black,Male,1700,28900,90047,8
Tenant Application Received,1,30,White,Female,1400,20299.16,90292,11
Tenant Application Received,5,50,Other,Female,3000,42000,91367,3
Application on Hold,5,30,White,Male,3100,18600,90732,15
Tenant Application Received,1,30,Hispanic,Male,945,20040,90026,13
Application on Hold,2,30,Hispanic,Gender Non-Confirming,1850,11100,90033,14
Closed Ineligible,3, ,Other,Female,1799,1799,90044,15
Application on Hold,5,30,Hispanic,Male,2300,6200,90042,1
Tenant Approved: Landlord Eligibility Under Review,4,30,Hispanic,Female,1650,10200,90044,9
Tenant Application Received,2,50,Black,Female,1695,19618.48,90049-4722,11
Tenant Pending Initial Submission of Documents,1,30,Black,Male,1200,8400,90003,8
Application on Hold,4,30,Hispanic,Female,1675,11300,91411,6
Tenant Approved: Pending Payment to the Landlord,1,30,Black,Female,1650,4950,90026,13
Tenant Application Received,1,30,Black,Male,2200,18925,90044,8
Tenant Pending Final Submission of Documents,2,30,Asian,Male,2495,14970,90005,10
Tenant Application Received,1,30,Other,Male,912.42,21670.1,91364,3
Manager Approval Required,5,30,Other,Female,1998,7927.3,90061,15
Tenant Pending Final Submission of Documents,4,30,Other,Female,1652,9912,91343,7
Tenant Pending Final Submission of Documents,1,30,Other,Female,1225,3575,90744,15
Tenant Pending Final Submission of Documents,1,30,Black,Female,4500,24000,90059,8
Closed Ineligible,, ,Other,,0,0,,
Closed Ineligible,, ,Other,,0,0,,
Tenant Eligibility Under Review,1,30,Hispanic,Female,1000,8000,91605,2
Tenant Application Received,2,30,White,Female,3650,31100,90021,14
Tenant Pending Final Submission of Documents,1,30,Other,I prefer not to answer,1874.44,16769.96,91601,2
Tenant Application Received,1,30,Other,Male,967,11521.53,90016,10
Tenant Approved: Pending Payment to the Landlord,8+,30,Hispanic,Male,2140,3931.51,90003,8
Application on Hold,1,30,Black,Male,2200,17600,91401,2
Tenant Approved: Landlord Eligibility Under Review,1,30,Hispanic,Female,1850,7400,91304,12
Tenant Approved: Landlord Pending Final Submission of Documents,5,30,Other,Male,2853,8394,90032,14
Tenant Pending Final Submission of Documents,1,30,Other,Male,1795,4046.95,90744,15
Tenant Application Received,1,30,Asian,Male,850,9350,91406,6
Tenant Pending Initial Submission of Documents,1,30,Other,Male,1896.61,7834.27,90031,1
Tenant Application Received,1,50,Black,Male,1700,29300,90003,9
Tenant Application Received,3,30,Hispanic,Female,1432,24948.83,90008,10
Tenant Application Received,1,50,Black,Male,1700,15300,90007,9
Application on Hold,1,30,Hispanic,Female,1240,11930,91405,6
Tenant Pending Final Submission of Documents,4,30,Other,Female,2100,12600,90006,1
Tenant Pending Final Submission of Documents,1,30,White,Female,2742,16452,90011,9
Tenant Application Received,1,30,Black,Male,1181.12,14173.44,90042,14
Tenant Application Received,4,30,Black,Female,500,20000,90011,9
Tenant Approved: Landlord Eligibility Under Review,3,30,Asian,Female,3806,28913.8,90025,11
Tenant Pending Final Submission of Documents,3,30,Black,Female,1200,6000,90016,10
Tenant Application Received,1,30,Other,Female,1650,31500,91423,4
Tenant Application Received,2,30,Black,Male,800,12400,90047,8
Tenant Application Received,1,80,Black,Female,3000,20000,90008,10
Tenant Application Received,1,30,White,Male,2410,31330,90028,13
Tenant Application Received,2,30,Black,Male,4148.5,70562.9,90021,14
Tenant Application Received,3,50,Black,Female,1616,12850.6,90044,8
Tenant Application Received,1,30,Other,Female,2050,22550,90031,1
Tenant Pending Final Submission of Documents,6,30,Hispanic,Female,1755,5265,90061,15
Tenant Approved: Tenant & Landlord Under Review,6,30,Hispanic,Female,961,1922,90061,15
Tenant Pending Final Submission of Documents,4,50,Other,Male,1998,10314.3,90037,9
Closed Ineligible,, ,Other,,0,0,,
Closed Ineligible,, ,Other,,0,0,,
Tenant Application Received,2,30,White,Female,1559.61,18696,90066,11
Tenant Pending Final Submission of Documents,1,30,Black,Female,1200,6750,90061,8
Application on Hold,3,30,Other,Female,6600,135000,91364,3
Application on Hold,2,30,Black,Female,3250,19500,90043,8
Tenant Approved: Landlord Eligibility Under Review,6,30,Hispanic,Male,1000,6000,90037,9
Tenant Pending Final Submission of Documents,2,30,Hispanic,Female,4500,27000,91406,6
Tenant Approved: Landlord Eligibility Under Review,3,30,Hispanic,Female,1630,10500,90004,13
Tenant Approved: Pending Payment to the Landlord,1,30,Hispanic,Female,1800,10800,90004,13
Tenant Approved: Landlord Eligibility Under Review,1,30,Other,Female,1786,7654,90029,13
Tenant Application Received,4,30,Hispanic,Male,1650,16646,90037,9
Tenant Pending Final Submission of Documents,6,30,Hispanic,Male,1063,2842,90033,14
Tenant Application Received,1,30,Hispanic,Female,2500,29400,90731,15
Application on Hold,1,30,White,Male,1000,6000,91335,4
Application on Hold,1,30,White,Female,2340,3639,91601,2
Application on Hold,3,30,Hispanic,Male,1654.44,3444,91401,2
Tenant Application Received,1,30,Black,Female,1650,18400,90044,8
Tenant Eligibility Under Review,1,30,Black,Female,1163.03,6736.57,90038,13
Tenant Pending Final Submission of Documents,1,30,Other,Male,1753,10518,91423,4
Tenant Approved: Landlord Eligibility Under Review,1,30,Hispanic,Male,984,5904,90042,1
Tenant Pending Initial Submission of Documents,2,30,Black,Female,2150,19350,90003,8
Tenant Application Received,2,30,Asian,Female,1700,20400,90501,15
Tenant Approved: Landlord Pending Final Submission of Documents,6,50,Hispanic,Female,1799,5397,90057,13
Tenant Pending Initial Submission of Documents,1,30,Hispanic,Male,1650,11550,90034,5
Tenant Eligibility Under Review,2,30,White,Female,3500,24500,91606,2
Tenant Pending Final Submission of Documents,3,30,Hispanic,Female,2500,15000,90047,8
Tenant Pending Final Submission of Documents,1,30,Black,Female,981.35,8832.15,90047,8
Closed Ineligible,3,30,Hispanic,Female,2500,15000,90061, 
Tenant Application Received,1,30,Other,Male,2700,32400,90003,9
Tenant Approved: Landlord Pending Final Submission of Documents,2,30,Hispanic,Female,1650,9611,90047,8
Tenant Application Received,2,30,Hispanic,Female,1699.44,18410.84,90038,13
Tenant Application Received,3,30,Hispanic,Male,1400,18200,91606,2
Tenant Pending Final Submission of Documents,1,30,White,Male,2820,14100,90041,14
Manager Approval Required,6,30,Other,Female,1455,2910,90026,1
Tenant Approved: Landlord Eligibility Under Review,4,30,Black,Female,880.88,1651.76,90043,8
Tenant Approved: Landlord Eligibility Under Review,4,30,Hispanic,Female,2250,6750,91401,2
Tenant Pending Final Submission of Documents,2,30,Black,Female,1200,7200,90003,8
Tenant Pending Initial Submission of Documents,1,30,Hispanic,Male,2060.59,13527.8,90026,1
Closed Ineligible,4,30,Hispanic,Female,1489,8934,90017,1
Tenant Eligibility Under Review,1,30,Hispanic,Female,1251.14,10611.4,90037,9
Tenant Application Received,1,30,Hispanic,Female,12000,9253,90061,15
Tenant Application Received,1,30,Other,Female,2354.44,32962.16,90291,11
Tenant Application Received,1,30,White,Female,2500,37500,90291,11
Tenant Approved: Landlord Eligibility Under Review,1,30,Black,Female,1017.64,4070.56,90015,14
Application on Hold,1,30,White,Male,2000,12000,91423,4
Tenant Approved: Landlord Eligibility Under Review,1,30,Hispanic,Male,1252,2504,90005,10
Tenant Application Received,2,30,Hispanic,Female,1279.05,14747.65,90011,9
Manager Approval Required,1,30,Other,Female,1161.61,4086.44,90744,15
Tenant Approved: Landlord Eligibility Under Review,4,30,White,Female,3450,31050,91324,12
Tenant Application Received,4,30,White,Female,4980,75920,91343,12
Closed Ineligible,4,50,Other,Male,1652,18293.44,90061,15
Tenant Pending Initial Submission of Documents,4,30,Hispanic,Female,1500,7500,91342,7
Tenant Pending Initial Submission of Documents,5,30,Hispanic,Male,2095,15525,90019,10
Tenant Application Received,1,30,Asian,Female,900,11700,91406,6
Tenant Application Received,1,30,Black,Male,1241.22,22341.96,90044,9
Tenant Pending Final Submission of Documents,2,30,Black,Female,3500,7000,90018,10
Tenant Application Received,1,30,Black,Female,1800,79200,90059, 
Tenant Application Received,1,80,White,Female,3500,42000,91344,12
Tenant Approved: Pending Payment to the Landlord,4,30,Asian,Female,2100,3200,90019,10
Tenant Application Received,2,30,Other,Male,2945.9,44589.2,90035,5
Application on Hold,1,30,Black,Male,3500,21000,90046,13
Tenant Approved: Landlord Eligibility Under Review,4,30,Black,Female,2250,15750,90044,8
Tenant Application Received,2,30,Black,Female,2500,42500,90059, 
Tenant Application Received,2,30,Black,Female,1250,13219,90011,9
Tenant Pending Initial Submission of Documents,6,30,Hispanic,Male,1550,10850,91406,6
Manager Approval Required,3,30,Other,Female,1148,3444,90057,1
Tenant Approved: Landlord Eligibility Under Review,2,30,White,Male,1800,18000,91405,2
Tenant Approved: Landlord Eligibility Under Review,3,30,Hispanic,Female,865,5190,90026,13
Tenant Pending Initial Submission of Documents,1,30,White,Male,675,6750,91406,6
Manager Approval Required,4,30,Other,I prefer not to answer,1455,4365,90003,9
Tenant Pending Initial Submission of Documents,2,30,Other,Female,2500,25000,91405,6
Tenant Application Received,3,30,Hispanic,Male,2090,30709,91342,7
Application on Hold,4,30,Other,Female,1652,3304,90017,1
Tenant Approved: Landlord Eligibility Under Review,3,30,White,Male,1488,1488,91401,2
Tenant Pending Final Submission of Documents,3,30,Asian,Male,4646,3600,90004,13
Tenant Approved: Landlord Eligibility Under Review,2,30,Black,Female,4410,8309,91602,2
Manager Approval Required,5,30,Other,I prefer not to answer,1652,1652,90037,9
Tenant Approved: Landlord Eligibility Under Review,2,30,Black,Female,2417,21753,90044,15
Tenant Application Received,1,30,Black,Female,1908,22338.03,90008,8
Tenant Application Received,1,30,White,Female,4500,94500,91040,7
Tenant Application Received,1,30,Black,Male,1770,31881.15,90025,11
Tenant Application Received,1,30,Black,Female,1260,31500,91406,6
Tenant Application Received,2,30,Hispanic,Female,1995,23940,91401,2
Tenant Pending Initial Submission of Documents,1,30,Hispanic,Female,1750,12250,91325,12
Tenant Application Received,1,30,Hispanic,Male,700,12600,90002,9
Tenant Application Received,1,30,Other,Male,2800,36400,91405,6
Tenant Pending Final Submission of Documents,1,30,Black,Female,1000,6000,90061,15
Tenant Approved: Landlord Eligibility Under Review,2,30,Hispanic,Female,2014.59,2014.89,91403,4
Application on Hold,1,30,White,Female,3150,25200,90019,10
Tenant Approved: Tenant & Landlord Under Review,1,30,Black,Male,1171.57,5247.58,90015,14
Tenant Approved: Landlord Eligibility Under Review,4,30,White,Male,2808.61,19150.27,90034,5
Closed Ineligible,8+,30,Hispanic,Female,1850,11100,90011,9
Tenant Pending Final Submission of Documents,5,30,Other,Female,1799,3934,90017,1
Tenant Eligibility Under Review,2,30,Black,Female,850,7381,90044,8
Closed Ineligible,1,30,Hispanic,Male,3000,27000,91342,7
Tenant Eligibility Under Review,1,30,Black,Male,1500,10500,91311,12
Manager Approval Required,3,30,Other,I prefer not to answer,1334,1334,90044,15
Manager Approval Required,8+,30,Other,Female,1652,8168.72,90037,9
Tenant Pending Final Submission of Documents,1,30,Other,Male,721.67,2886.68,91042,7
